poi_id,poi_name,category,category_alt,address,locality,postcode,region,country,source,latitude,longitude,easting,northing,lsoa21cd,geometry
08f195da5883187003b6a576dc662d68,Abundante Vida Church London,church_cathedral,religious_organization,1 Lakeside Drive,London,NW10 7,ENG,GB,meta,51.5483848,-0.2406087,522090.71698838816,184743.6053188961,E01000638,POINT (522090.71698838816 184743.60531889618)
08f194ad9eb236c303214113eff0db76,Activate Wellbeing and Sports Church,church_cathedral,religious_organization,4 Bychurch End,,TW11 8PS,,GB,meta,51.4264715,-0.3362041,515770.7678177197,171031.0495595301,E01003886,POINT (515770.7678177197 171031.0495595301)
08f194adb51150a103b0609f057cde23,Acton Baptist Church,church_cathedral,baptist_church|religious_organization,12 Church Road,London,W3 8PP,ENG,GB,meta,51.5067048,-0.2712806,520073.6152821123,180057.84822878242,E01001356,POINT (520073.6152821123 180057.84822878242)
08f195da4d03561203ea64ada6dd0128,Acts Church London,church_cathedral,religious_organization,"Friends House, 173 Euston Road",London,WC1H 0,ENG,GB,meta,51.5266562,-0.1321754,529670.4587993656,182513.6959288752,E01035711,POINT (529670.4587993656 182513.69592887518)
08f195da5890a8b503ee0bb1b56700c0,Adbelem Londres,church_cathedral,evangelical_church|religious_organization,23 Dudden Hill Lane,London,NW10 2ET,ENG,GB,meta,51.5494609,-0.2394381,522168.99906040455,184865.2264823348,E01000638,POINT (522168.99906040455 184865.22648233478)
08f194ad15a9b1b60329d734b18bb230,Adventist banquet,church_cathedral,religious_organization,,London,,,GB,meta,51.4710927,-0.0949947,532410.3384822529,176401.3719633153,E01003922,POINT (532410.3384822529 176401.3719633153)
08f194e68e3ac39803cee62ba8d288c7,Agape Christian Fellowship,church_cathedral,religious_organization,639 Romford Road,London,E12 5AD,ENG,GB,meta,51.549994,0.045425,541917.1747122684,185438.3357300477,E01003591,POINT (541917.1747122684 185438.33573004772)
08f194ad051619950342bed6eec9df75,Albion Way Methodist Church,church_cathedral,religious_organization,1 Bonfield Road,London,SE13 6,ENG,GB,meta,51.4607012,-0.0095241,538377.6586968987,175403.72295916802,E01033327,POINT (538377.6586968987 175403.72295916802)
08f194ac050dc8a6037b4182f89aeb11,Alive City Church,church_cathedral,religious_organization,,Purley,,,GB,meta,51.32312,-0.09954,532521.2908798219,159938.43666921748,E01001068,POINT (532521.2908798219 159938.43666921748)
08f194ad26cc2774035799926e098310,All Hallows Bow,church_cathedral,landmark_and_historical_building,1 Blackthorn Street,London,E3 3,ENG,GB,meta,51.5205997,-0.0201545,537459.0656939056,182044.5120568914,E01035672,POINT (537459.0656939056 182044.5120568914)
08f195dae8382a75032dc9b4bf25f20c,All Hallows Church,church_cathedral,religious_organization,72 Horsenden Lane North,Greenford,UB6 0PD,ENG,GB,meta,51.5510611,-0.3333132,515656.3384981589,184890.71038661545,E01001307,POINT (515656.3384981589 184890.71038661542)
08f194ad919b599a03c5c713fa9f82c7,All Hallows Church of England,church_cathedral,anglican_church|catholic_church,138 Chertsey Road,Twickenham,TW1 1,ENG,GB,meta,51.4543835,-0.3341812,515840.8239058392,174138.1992781242,E01003867,POINT (515840.82390583924 174138.1992781242)
08f195da4cc360b60376db53f52129d7,"All Hallows Church, Gospel Oak",church_cathedral,anglican_church|religious_organization,Savernake Rd,,NW3 2JP,,GB,meta,51.5555534,-0.1572246,527851.946027406,185683.13410018792,E01000888,POINT (527851.946027406 185683.13410018792)
08f194ad300a964d0379852031eff77d,All Hallows Staining Church Tower,church_cathedral,landmark_and_historical_building|religious_organization,Star Alley,,EC3R 7LQ,,GB,meta,51.5116074,-0.0803355,533310.2739630963,180933.29476703936,E01032739,POINT (533310.2739630963 180933.29476703936)
08f194ad1304dd4a03e8787efc65cd38,All Nations Church,church_cathedral,community_services_non_profits|religious_organization,12 Poynders Road,London,SW4 8NY,ENG,GB,meta,51.4504067,-0.1407337,529292.1493630286,174019.38162462704,E01003161,POINT (529292.1493630286 174019.38162462704)
08f194e68c9153410322ae1c39a992d3,All Nations Church Ilford,church_cathedral,religious_organization,367 Ley Street,Ilford,IG1 4,ENG,GB,meta,51.5651599,0.0833866,544500.9557209949,187199.08565527105,E01034481,POINT (544500.9557209949 187199.08565527102)
08f194ac36805820031438ecf2f82487,All Nations Revival Church,church_cathedral,religious_organization,"Cricket Green School, Lower Green W",,CR4 3AF,,GB,meta,51.4023072,-0.1705698,527352.6207978453,168618.391336249,E01003374,POINT (527352.6207978453 168618.391336249)
08f195d36cb1c50503fd7021387ee6f0,All Saints Church,church_cathedral,religious_organization,Uxbridge Rd,,TW13 5EE,,GB,meta,51.4418312,-0.3907236,511943.0498749207,172654.48759287025,E01002615,POINT (511943.0498749207 172654.48759287025)
08f195da53c248d003a13c67ee328422,All Saints Church,church_cathedral,religious_organization,529 Kenton Road,Harrow,HA3 0,ENG,GB,meta,51.5860578,-0.2931953,518346.8974060579,188846.7141560837,E01033463,POINT (518346.8974060579 188846.7141560837)
08f194ad843b03ae03382599272b4bee,All Saints Church,church_cathedral,landmark_and_historical_building|social_service_organizations,63 East Sheen Avenue,London,SW14 8AX,ENG,GB,meta,51.4624428,-0.2622388,520817.9188161184,175150.55703721818,E01003809,POINT (520817.91881611844 175150.55703721818)
08f195da4a6e92ed030768b1e9072d78,All Saints Church,church_cathedral,religious_organization,6 Clydesdale Road,London,W11 1,ENG,GB,meta,51.5165229,-0.2028513,524795.6084296317,181264.04583488023,E01002830,POINT (524795.6084296317 181264.04583488026)
08f194ad34ca8c4d03e27fc79403989e,All Saints Church,church_cathedral,social_service_organizations|anglican_church,Haggerston Rd,,E8 4EZ,,GB,meta,51.5390671,-0.0735815,533698.5263106682,183999.20895376056,E01001772,POINT (533698.5263106682 183999.20895376056)
08f194ad11698aed03ccdcc6c252c85f,All Saints Church Clapham Park,church_cathedral,anglican_church|religious_organization,250 Lyham Road,London,SW2 5NP,ENG,GB,meta,51.4485559,-0.1261286,530312.2045700961,173839.4283965738,E01003023,POINT (530312.2045700961 173839.4283965738)
08f194e60a82188603e4087567f39783,All Saints Church Cranham,church_cathedral,religious_organization,The Chase,Upminster,RM14 3,,GB,meta,51.5522779,0.2661557,557212.0585948979,186143.375207601,E01002387,POINT (557212.0585948979 186143.375207601)
08f194e6968c828b03d9c13ee2402007,All Saints Church Edmonton,church_cathedral,landmark_and_historical_building,Church St,,N9 9AT,,GB,meta,51.6259855,-0.0653859,534011.0943623227,193679.8622771693,E01001423,POINT (534011.0943623227 193679.8622771693)
08f194e686454a5403fe86f536dd8f66,All Saints Church Highams Park,church_cathedral,anglican_church,,,E4 9QZ,,GB,meta,51.6096911,0.0022226,538740.1913979058,191993.93733754623,E01004388,POINT (538740.1913979058 191993.93733754626)
08f194ad914e8a9e03d340f5125f8c9f,All Saints Church of England,church_cathedral,anglican_church|religious_organization,28a Campbell Road,Twickenham,TW2 5,ENG,GB,meta,51.443593,-0.3510351,514696.8665734457,172911.74246424163,E01003904,POINT (514696.8665734457 172911.74246424163)
08f194ac3380371803e30f34dc23ecd6,"All Saints Church, Carshalton",church_cathedral,anglican_church,"High Street, by the ponds",Carshalton,SM5 3AGn,,GB,meta,51.364856,-0.163016,527982.3750956551,164466.89149949106,E01004102,POINT (527982.3750956551 164466.89149949106)
08f194ad2d21b28103099ef433388a5d,"All Saints Church, New Eltham",church_cathedral,anglican_church,Bishops Cl,,SE9 3UT,,GB,meta,51.4360943,0.0720161,544119.2363129104,172824.5601907787,E01001601,POINT (544119.2363129104 172824.5601907787)
08f195da4dd8119a03cba52f2f45543d,All Saints Greek Orthodox Cathedral,church_cathedral,religious_organization,Camden St,,NW1 0JA,,GB,meta,51.5387653,-0.1379262,529237.2770100296,183850.10875548195,E01000861,POINT (529237.2770100296 183850.10875548195)
08f194ad044e817003497dd88cdefcb8,All Saints New Cross,church_cathedral,social_service_organizations|catholic_church,105 New Cross Road,London,SE14 5DJ,ENG,GB,meta,51.4765392,-0.0485869,535617.2141955392,177091.90423857147,E01003299,POINT (535617.2141955392 177091.90423857147)
08f194ad1ccc8a9603d87b235c82fbbf,All Saints West Dulwich,church_cathedral,anglican_church|landmark_and_historical_building,"All Saints Church, Lovelace Rd",,SE21 8JY,,GB,meta,51.4415945,-0.0976144,532313.6042994596,173116.37959938083,E01003170,POINT (532313.6042994596 173116.37959938083)
08f194ada94b625d03b73e24d299c93e,All Saints' Church,church_cathedral,religious_organization,All Saints Rd,,SW19 1BU,,GB,meta,51.4190105,-0.1854606,526270.8984689348,170450.095424295,E01003359,POINT (526270.8984689348 170450.095424295)
08f194e6ab12a91803f82a3517072395,"All Saints' Church, Goodmayes",church_cathedral,anglican_church,38 Broomhill Road,Ilford,IG3 9SJ,ENG,GB,meta,51.5606569,0.1097565,546342.9751688614,186750.74915539,E01003716,POINT (546342.9751688614 186750.74915539002)
08f194e68694d79903fefc62255efd03,All Saints' Woodford Wells,church_cathedral,anglican_church|religious_organization,Inmans Row,Woodford Green,IG8 0NH,,GB,meta,51.6141983,0.0263511,540396.9088353738,192541.1976745136,E01003746,POINT (540396.9088353738 192541.19767451362)
08f194ad959a91400348b367d5205370,"All Saints, Church Street Wharf",church_cathedral,social_service_organizations|landmark_and_historical_building,63 Church Street,Isleworth,TW7 6BE,ENG,GB,meta,51.4713759,-0.3200258,516780.9607659285,176050.3044082045,E01002667,POINT (516780.9607659285 176050.3044082045)
08f194ad9505d4010369586781372704,"All Souls Church, St Margarets nr Twickenham",church_cathedral,religious_organization,"All Souls Church, Northcote Road, St Margarets",Twickenham,TW1 1PB,,GB,meta,51.460544,-0.3251927,516449.65753927233,174837.51952736086,E01003871,POINT (516449.65753927233 174837.51952736086)
08f194e69a94892403f91e4022669db2,All Souls Clapton Park,church_cathedral,religious_organization,44 Overbury Street,London,E5 0,ENG,GB,meta,51.555753,-0.0414711,535875.5845953857,185913.8554282616,E01001787,POINT (535875.5845953857 185913.85542826162)
08f194ad625a850d03a5d87d5079c2d2,"All saints Church, Orpington",church_cathedral,religious_organization|catholic_church,44 Bark Hart Road,Orpington,BR6 0QD,ENG,GB,meta,51.3777846,0.1058643,546658.0621143281,166407.71052013122,E01000788,POINT (546658.0621143281 166407.71052013122)
08f194ad16b43136031598059d5c610a,Alpha Church,church_cathedral,religious_organization,42 Lupus Street,London,SW1V 3EB,ENG,GB,meta,51.4883708,-0.1375127,529408.5745237535,178246.78572968295,E01004742,POINT (529408.5745237535 178246.78572968295)
08f195da69aca5930350f8054b29defa,Amazing Grace Worship Centre,church_cathedral,religious_organization,449 Kingsland Road,London,E8 4AU,ENG,GB,meta,51.5434937,-0.0764849,533484.2418410197,184486.1632553406,E01001756,POINT (533484.2418410197 184486.1632553406)
08f194ad2d580466031a7753c13f0b33,Ambassadors City Church,church_cathedral,religious_organization,20 Passey Place,London,SE9 5DQ,ENG,GB,meta,51.44981,0.05395,542820.8419263934,174314.38022237952,E01001615,POINT (542820.8419263934 174314.38022237952)
08f194ad0282292c036aa88d74776ac8,Amott Road Baptist Church,church_cathedral,religious_organization,45 Amott Road,London,SE15 4,ENG,GB,meta,51.4636164,-0.0718117,534042.2895734375,175612.13535246067,E01004065,POINT (534042.2895734375 175612.13535246067)
08f194ad952734ee0325134ddb97c1c8,Amyand Park Chapel,church_cathedral,religious_organization,174 Amyand Park Road,Twickenham,TW1 3HY,ENG,GB,meta,51.4543012,-0.3211491,516746.4709834219,174149.7189586964,E01003868,POINT (516746.4709834219 174149.7189586964)
08f194adac6a65220344a6c09832addb,Anchor Church,church_cathedral,religious_organization,273 Garratt Lane,London,SW18 4,ENG,GB,meta,51.4478999,-0.1891174,525937.2368301837,173656.3941153451,E01004494,POINT (525937.2368301837 173656.3941153451)
08f194ad0ac9e6880369bfcfa09359e5,Anerley Team Ministry,church_cathedral,anglican_church|religious_organization,197 Anerley Road,London,SE20 8,ENG,GB,meta,51.409684,-0.061314,534930.1846038812,169634.03642331256,E01000800,POINT (534930.1846038812 169634.03642331256)
08f195da4a62136203ee3ab8930e6459,Anglican Alliance,church_cathedral,religious_organization|anglican_church,16 Tavistock Crescent,London,W11 1AP,ENG,GB,meta,51.5204788,-0.2017506,524861.1671662801,181705.8362695937,E01032513,POINT (524861.1671662801 181705.83626959374)
08f195da5e18a5b60326dbac1074efee,Apostolic Bethel Church,church_cathedral,religious_organization,"Unit 23, Stadium Business Centre, N End Rd",,HA9 0AT,,GB,meta,51.5608861,-0.2729903,519812.7468323824,186080.3257025581,E01000615,POINT (519812.7468323824 186080.3257025581)
08f194ad31af435103f58715a6c47a47,"Arise & Shine Evangelistic Association - London, England",church_cathedral,religious_organization,32 Rotherhithe New Road,London,SE16 2AD,ENG,GB,meta,51.4916126,-0.0469032,535689.4150300918,178771.21166958002,E01004036,POINT (535689.4150300918 178771.21166958002)
08f194ad0ac6e82a039dc0146935a089,Avenue Baptist Church,church_cathedral,baptist_church,96 Avenue Road,Beckenham,BR3 4,ENG,GB,meta,51.4080592,-0.0504388,535691.2854975029,169473.42063090036,E01000701,POINT (535691.2854975029 169473.42063090036)
08f194ad2db280b4037b4dfbc7c1c69e,Avery Hill Christian Fellowship,church_cathedral,religious_organization,Southspring,,DA15 8EA,,GB,meta,51.4455591,0.0848382,544980.4376064426,173902.32223185914,E01001618,POINT (544980.4376064426 173902.32223185914)
08f194e69cb1a51403504b9419baf4b3,B? - Beyond Believers,church_cathedral,youth_organizations|religious_organization,"Elim Pentecostal Church, Hainault Rd",,,,GB,meta,51.57149,0.00078,538756.5799844082,187743.12794983105,E01004437,POINT (538756.5799844082 187743.12794983102)
08f194ad0d2312a003db0347a7ed6952,BCC Church,church_cathedral,religious_organization,2 Masons Hill,Bromley,BR2 9HA,ENG,GB,meta,51.3984611,0.0178235,540467.9820852346,168534.61593817582,E01000670,POINT (540467.9820852346 168534.61593817582)
08f194ad2b78b794037914cd73530780,BLCChurch - Brook Lane Community Church,church_cathedral,religious_organization,Brook Lane,London,BR1 4PU,,GB,meta,51.4197386,0.0148268,540194.4824609635,170894.93237359903,E01000819,POINT (540194.4824609635 170894.93237359903)
08f194ad136e8121034dec5b032c259b,Balham Baptist Church,church_cathedral,baptist_church|religious_organization,21 Ramsden Road,London,SW12 8QX,ENG,GB,meta,51.4453198,-0.1526351,528479.4826067836,173432.7811208276,E01004544,POINT (528479.4826067836 173432.7811208276)
08f194adad89e19a0324f7631cb863be,Balham Spiritualist Church,church_cathedral,religious_organization,211a Balham High Road,London,SW17 7BQ,ENG,GB,meta,51.4398404,-0.1549211,528335.9759273861,172819.45341836964,E01004485,POINT (528335.9759273861 172819.45341836964)
08f194adaeda49750314eb923b67c538,Baptist Chapel,church_cathedral,religious_organization,"The Community Church, 7 Werter Rd",,SW15 2LL,,GB,meta,51.462431,-0.2152488,524082.08785568026,175227.74209957977,E01004602,POINT (524082.08785568026 175227.74209957977)
08f194e68d4d64da038fae031311e668,Barking Baptist Church,church_cathedral,baptist_church,28 Linton Rd.,,IG11 8HG,,GB,meta,51.5389345,0.0788836,544271.7686349937,184273.9114881623,E01034473,POINT (544271.7686349937 184273.9114881623)
08f194e685a019a003672dacc427b7b7,Barkingside Methodist Church,church_cathedral,religious_organization,Fremantle Rd,,IG6 2AZ,,GB,meta,51.5909637,0.0783659,544071.4222246363,190058.6046473224,E01003705,POINT (544071.4222246363 190058.60464732238)
08f194e6c2a544c603289f903da3e982,Barnehurst Methodist Church,church_cathedral,religious_organization,2 Risedale Road,Bexleyheath,DA7 6LJ,ENG,GB,meta,51.463044,0.1590778,550081.7912378069,175996.06547306234,E01000327,POINT (550081.7912378069 175996.06547306234)
08f194ada22344f603187f239fec2483,Barnes Baptist Church,church_cathedral,baptist_church,75 Suffolk Road,London,SW13 9NR,ENG,GB,meta,51.4794881,-0.2477885,521776.3485435962,177069.98638491327,E01003798,POINT (521776.3485435962 177069.98638491327)
08f195da6e1a32320380d055c305c159,Barnes Methodist Church,church_cathedral,religious_organization,5 Priory Road,London,N8 8LH,ENG,GB,meta,51.58736,-0.13042,529619.6653327346,189267.3295187474,E01002021,POINT (529619.6653327346 189267.3295187474)
08f195da44c08cc1031101b1f0faa779,Barnet Seventh-day Adventist Church,church_cathedral,religious_organization,229 Ballards Lane,London,N3 1,ENG,GB,meta,51.6073249,-0.1851925,525770.2427243015,191391.932478982,E01000301,POINT (525770.2427243015 191391.93247898202)
08f195da74ab3a51032c12763c6f9322,Barnet United Reformed Church,church_cathedral,religious_organization,48 Wood Street,Barnet,EN5 4BW,ENG,GB,meta,51.653201,-0.2042429,524325.7359267374,196461.0758594407,E01000250,POINT (524325.7359267374 196461.07585944067)
08f194ad127368cd03904ec092f2c8c7,Battersea Central Methodist Mission Church and Centre,church_cathedral,religious_organization,20 York Road,London,SW11 3QA,ENG,GB,meta,51.4700119,-0.1728496,527006.2785496418,176143.39028256742,E01004580,POINT (527006.2785496418 176143.39028256742)
08f194e6a901c9a503c27de0d1a77be0,Becontree Avenue Baptist Church,church_cathedral,baptist_church,563 Becontree Avenue,Dagenham,RM8 3JR,ENG,GB,meta,51.55925,0.1382809,548324.6278815006,186651.7279270193,E01000100,POINT (548324.6278815006 186651.7279270193)
08f194ad1146d01c032b9772f321da49,Believers Home Chapel,church_cathedral,religious_organization,,,SW2 1AA,,GB,meta,51.4547166,-0.1195522,530751.5747129685,174536.2233550432,E01003178,POINT (530751.5747129685 174536.2233550432)
08f195daee90d23403f38cb6a110267b,Belmont Hall,church_cathedral,religious_organization,37 Pinner Road,Harrow,HA1 4ES,ENG,GB,meta,51.5812761,-0.3442532,514821.79076774593,188233.61601989908,E01002160,POINT (514821.79076774593 188233.61601989908)
08f194e6c64615ad03943c732e49b078,Belvedere & Erith Congregational Church,church_cathedral,religious_organization,147 Picardy Road,Belvedere,DA17 5QL,ENG,GB,meta,51.4862576,0.1490956,549312.6551309747,178556.98905332305,E01000332,POINT (549312.6551309747 178556.98905332305)
08f195dac9c3333203d1aee2d64ccaa9,Bethany Church,church_cathedral,religious_organization|social_service_organizations,12 Park Avenue,Southall,UB1 3,ENG,GB,meta,51.5074496,-0.3740165,512942.11750688485,179977.29174173536,E01001361,POINT (512942.11750688485 179977.29174173536)
08f194e6a96b5ca203dd29827161688e,Bethel Christian Centre,church_cathedral,religious_organization,170 Bennetts Castle Lane,Dagenham,RM8 3XP,ENG,GB,meta,51.5549373,0.1265714,547526.942887194,186148.4864674744,E01000020,POINT (547526.942887194 186148.48646747437)
08f194e688292180037e19177cd0de04,Bethel Ministries Telugu Church,church_cathedral,religious_organization,32 Langdon Road,London,E6 2QB,ENG,GB,meta,51.529953,0.06009,542996.6442325532,183238.28884782805,E01003624,POINT (542996.6442325532 183238.28884782805)
08f194ad8661c28803cde009f8684cd9,Bethlehem Chapel Richmond,church_cathedral,landmark_and_historical_building,Church Terrace,,TW10 6SE,,GB,meta,51.4590624,-0.3036157,517952.3847333515,174707.25409487908,E01003876,POINT (517952.3847333515 174707.25409487908)
08f194ad34b28533036222249a7d0f7b,Bethnal Green Methodist Church,church_cathedral,religious_organization,Approach Rd,,E2 9JP,,GB,meta,51.5321983,-0.0508156,535297.6124445832,183277.19883749995,E01004201,POINT (535297.6124445832 183277.19883749995)
08f194ad34af4b10031febceadffe4f6,Bethnal Green Mission Church,church_cathedral,community_services_non_profits|religious_organization,305 Cambridge Heath Road,London,E2 9LH,ENG,GB,meta,51.5285167,-0.0557135,534968.7894115509,182858.75561574736,E01004203,POINT (534968.7894115509 182858.75561574736)
08f195da58c5c8eb0384556668a2f8e5,Beulah Apostolic Church UK,church_cathedral,religious_organization,130 Church Road,London,NW10 9,ENG,GB,meta,51.546757,-0.250701,521395.3071075219,184545.8029819227,E01000526,POINT (521395.3071075219 184545.8029819227)
08f194ad195b302903a54cbcbf15b1e7,Beulah Family Church,church_cathedral,religious_organization,Beulah Cres,,CR7 8JL,,GB,meta,51.4063699,-0.0988766,532327.518716483,169197.07102787204,E01001148,POINT (532327.518716483 169197.07102787204)
08f194e6dddb3cd803d5e965fc4188b9,Bexley URC Church,church_cathedral,religious_organization,498 Hurst Road,Bexley,DA5 3,ENG,GB,meta,51.4415227,0.1460846,549249.4123241031,173576.4017625887,E01000449,POINT (549249.4123241031 173576.4017625887)
08f194e6dc9b6832034e1fb61e922bce,Bexleyheath Methodist Church Hall,church_cathedral,social_service_organizations|religious_organization,230 Broadway,Bexleyheath,DA6 8AS,ENG,GB,meta,51.4577248,0.1377599,548618.317157713,175361.13247581857,E01000360,POINT (548618.317157713 175361.13247581857)
08f195dae182c3090371d0b52bba79a1,Bhagwan Mahavir Digamber Jain Temple,church_cathedral,religious_organization|hindu_temple,1 The Broadway,,HA3 7EH,,GB,meta,51.5987528,-0.3334285,515527.47327926185,190194.196667116,E01002235,POINT (515527.47327926185 190194.19666711602)
08f194aca40dd4e103fbb1a192ef1f46,Bible & Gospel Trust,church_cathedral,religious_organization|community_services_non_profits,"Chelwood House, Cox Ln.",,KT9 1DN,,GB,meta,51.3691968,-0.2904843,519097.7280580653,164735.0488726893,E01003000,POINT (519097.7280580653 164735.0488726893)
08f194ad1c121a40034a5d479dcebd40,Bible Life Christian Centre,church_cathedral,religious_organization,"Drama Hall, Kingsdale Foundation School Alleyn Park West Dulwich",London,SE21 8SB,,GB,meta,51.4409,-0.08851,532948.3290277029,173055.62051343673,E01004069,POINT (532948.3290277029 173055.62051343673)
08f195da4975679c03a4f52b9f06925c,Bible Talks,church_cathedral,religious_organization,21 Down Street,London,W1J 7,ENG,GB,meta,51.504841,-0.148237,528617.7146859847,180059.4431293956,E01004761,POINT (528617.7146859847 180059.4431293956)
08f194ad115b0ae603cfd7f2878a2163,Bible Truth Church Of God Inc. | Spanish Town,church_cathedral,religious_organization,16 Hetherington Road,London,SW2 5,ENG,GB,meta,51.4610223,-0.1281193,530138.4513449655,175222.18680987862,E01003057,POINT (530138.4513449655 175222.18680987862)
08f194ad15db3af103a9b141dc3df718,Biblefresh,church_cathedral,religious_organization,186 Kennington Park Road,London,SE11 4,ENG,GB,meta,51.48542,-0.10895,531399.990653751,177969.48353178182,E01003107,POINT (531399.990653751 177969.48353178182)
08f195dae352bd41033827182fee11a0,Biserica Apostolic? R?ul Sf?nt Londra,church_cathedral,religious_organization,2 Elm Park Road,Pinner,HA5 3,ENG,GB,meta,51.5957905,-0.3850448,511959.8986185424,189784.5286310459,E01002188,POINT (511959.8986185424 189784.5286310459)
08f194e6a8a4b9ae033c895370f05b6a,Biserica Lui Hristos Londra,church_cathedral,religious_organization|limo_services,78 High Road,Romford,RM6 6NX,ENG,GB,meta,51.5712178,0.1341118,547996.8100177463,187974.11015135123,E01000113,POINT (547996.8100177463 187974.11015135125)
08f194e68a809b94039a8fbaa50af479,Biserica Ortodox? Greac? (East Ham),church_cathedral,catholic_church,2 Rutland Road,London,E7 8,ENG,GB,meta,51.540314,0.0393898,541528.7738592848,184350.2205152401,E01003533,POINT (541528.7738592848 184350.2205152401)
08f194e6d4b329a303e4f7e6fffa25cd,"Biserica Penticostal? Emanuel - Plumstead, Londra",church_cathedral,religious_organization,5 Arnott Close,London,SE28 8BG,ENG,GB,meta,51.50422,0.11684,547015.5454958053,180489.14798156667,E01001693,POINT (547015.5454958053 180489.14798156667)
08f194e688b016240344ee565a3d66c8,Biserica Penticostala Betania Londra,church_cathedral,religious_organization|pentecostal_church,29 London Road,Barking,IG11 8AA,ENG,GB,meta,51.5379202,0.077662,544190.2599565457,184158.71368515067,E01034473,POINT (544190.2599565457 184158.71368515067)
08f194e69991ad5e03290fd58e299651,Biserica Penticostala Muntele Moria Stratford,church_cathedral,religious_organization,27 Romford Road,London,E15 4LJ,ENG,GB,meta,51.54239,0.00613,539216.0826146048,184517.2999526721,E01003618,POINT (539216.0826146048 184517.2999526721)
08f195daed80912603e6e3f364bdbce5,Biserica Penticostala Peniel Londra,church_cathedral,evangelical_church|religious_organization,"Wembley Park United Reformed Church, The Broadway East Lane",London,HA9 7NN,,GB,meta,51.562242,-0.292944,518426.1326634401,186198.6409850917,E01000571,POINT (518426.13266344013 186198.64098509174)
08f195da5034e03203d56309605af04f,Biserica Sfanta Treime,church_cathedral,religious_organization,"Kingsbury High School, Lower School",London,NW9 9AT,,GB,meta,51.5878745,-0.2696525,519973.0880723909,189087.08021646296,E01000520,POINT (519973.08807239094 189087.08021646296)
08f194e69988d14d03b9e66242452a40,Biserica Sion Londra,church_cathedral,religious_organization|arts_and_entertainment,Bryant St,,E15 4RU,,GB,meta,51.5392576,0.0038338,539066.4042313796,184164.60650467093,E01003619,POINT (539066.4042313796 184164.60650467093)
08f194ac3048b435038776db568a4d09,Bishop Andrewes Church of England,church_cathedral,religious_organization|catholic_church,57 Wigmore Road,Carshalton,SM5 1RG,ENG,GB,meta,51.3793443,-0.1759338,527043.0627596946,166055.57031451125,E01004125,POINT (527043.0627596946 166055.57031451125)
08f194ad21302656031b86e4c78cdcfb,Blackheath & Charlton Baptist Church,church_cathedral,baptist_church|religious_organization,227 Shooters Hill Road,London,SE3 8UL,ENG,GB,meta,51.4750569,0.032974,541285.4644309721,177081.17946340598,E01001652,POINT (541285.4644309721 177081.17946340598)
08f194adb0d24b91037ea4c70ee17425,Bless Community Church,church_cathedral,religious_organization,42 The Grove,London,W5 5LH,ENG,GB,meta,51.5137383,-0.3053326,517692.3764350781,180784.7517624808,E01034030,POINT (517692.37643507804 180784.75176248077)
08f194ad11d56d300310611df75b81e5,Body of Christ Church,church_cathedral,religious_organization,422 Brixton Road,London,SW9 7,ENG,GB,meta,51.4642803,-0.114584,531069.3623900379,175608.60357478482,E01003061,POINT (531069.3623900379 175608.60357478482)
08f194e69b22590003bff90575cd5b63,Bow Road Methodist Church,church_cathedral,religious_organization,,,,,GB,meta,51.5264957,-0.027722,536916.4032931287,182685.98261433,E01004268,POINT (536916.4032931287 182685.98261432996)
08f195da610eac290305fef107db4f40,Braemar Avenue Baptist Church,church_cathedral,baptist_church|social_service_organizations,Braemar Ave,,N22 7BY,,GB,meta,51.6008291,-0.1173261,530488.150297738,190788.4349256243,E01001972,POINT (530488.150297738 190788.4349256243)
08f194ad062b2c2c0376a59123c759e0,Branches - South East London,church_cathedral,religious_organization,,East Peckham,,,GB,meta,51.46927,-0.0704999,534116.8434153012,176243.226394568,E01004063,POINT (534116.8434153012 176243.226394568)
08f194ad0680120b03e51e24ff95445f,Breakthrough Family Ministries Int - UK,church_cathedral,catholic_church,727 Old Kent Road,London,SE15 1JL,ENG,GB,meta,51.48112,-0.06038,534784.7891285742,177579.53776446678,E01003988,POINT (534784.7891285742 177579.53776446678)
08f194e6d25a68a8032a02e936b6fadf,British Orthodox Church,church_cathedral,religious_organization|charity_organization,10 Heathwood Gardens,London,SE7 8EP,ENG,GB,meta,51.4877966,0.0460569,542154.3851247681,178523.1468901391,E01001708,POINT (542154.3851247681 178523.1468901391)
08f194ad1024d59903a5d8660cf2a5a2,Brixton Baptist Church,church_cathedral,baptist_church,80 Solon Road,London,SW2 5UY,ENG,GB,meta,51.4617823,-0.1254319,530322.9702112633,175311.47574382008,E01003058,POINT (530322.9702112633 175311.47574382008)
08f194ad0421c8da03c98ad325c4acb9,Brockley Baptist Church,church_cathedral,religious_organization,62 Upper Brockley Road,London,SE4 1ST,ENG,GB,meta,51.4693086,-0.0330122,536720.3423262715,176316.79141384404,E01003212,POINT (536720.3423262715 176316.79141384404)
08f194ad72c4aa83031d0594bf7ebcfd,Bromley Common Methodist Church,church_cathedral,religious_organization,Bloomfield Rd,,BR2 9RZ,,GB,meta,51.3919755,0.0327428,541525.759250001,167842.0987098072,E01000668,POINT (541525.759250001 167842.0987098072)
